"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72493893231","2020-07-01T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"CLR:00","29.84","10.00","55","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 00:15:02 METAR KSQL 010815Z 32003KT 10SM CLR 15/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T00:20:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"CLR:00","29.84","10.00","55","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 00:20:02 METAR KSQL 010820Z 28003KT 10SM CLR 15/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"CLR:00","29.84","10.00","55","270",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 00:35:02 METAR KSQL 010835Z 27003KT 10SM CLR 15/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","57",,,,,"82",,"CLR:00","29.84","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 00:55:02 METAR KSQL 010855Z 00000KT 10SM CLR 14/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T01:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"CLR:00","29.83","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 01:15:02 METAR KSQL 010915Z 00000KT 10SM CLR 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T01:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"CLR:00","29.83","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 01:35:02 METAR KSQL 010935Z 00000KT 10SM CLR 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T01:40:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"CLR:00","29.83","10.00","54","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 01:40:02 METAR KSQL 010940Z 31003KT 10SM CLR 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T01:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"FEW:02 14","29.83","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 01:55:02 METAR KSQL 010955Z 00000KT 10SM FEW014 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T02:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"BKN:07 14","29.83","10.00","54","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 02:15:02 METAR KSQL 011015Z 00000KT 10SM BKN014 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T02:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 02:35:02 METAR KSQL 011035Z 00000KT 10SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T02:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","10.00","56","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 02:55:02 METAR KSQL 011055Z 24003KT 10SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T03:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","59",,,,,"88",,"OVC:08 14","29.82","10.00","57","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 03:15:02 METAR KSQL 011115Z 20003KT 10SM OVC014 15/13 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T03:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","59",,,,,"88",,"OVC:08 14","29.82","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 03:35:02 METAR KSQL 011135Z 00000KT 10SM OVC014 15/13 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T03:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","59",,,,,"88",,"OVC:08 14","29.82","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 03:55:02 METAR KSQL 011155Z 00000KT 10SM OVC014 15/13 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T04:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","10.00","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 04:15:02 METAR KSQL 011215Z 00000KT 10SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T04:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","54","59",,,,,"82",,"OVC:08 14","29.81","10.00","56","300",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 04:35:02 METAR KSQL 011235Z 30003KT 10SM OVC014 15/12 A2982 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T04:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","9.00","56","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07507/01/20 04:55:02 METAR KSQL 011255Z 26003KT 9SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T05:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","9.00","56","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07507/01/20 05:15:02 METAR KSQL 011315Z 29003KT 9SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T05:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,"OVC:08 14","29.82","9.00","56","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07507/01/20 05:35:02 METAR KSQL 011335Z 32003KT 9SM OVC014 15/12 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T05:55:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","59",,,,,"82",,,,"10.00",,"320",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR KSQL 011355Z AUTO 32005KT 10SM OVC014 15/12 A2983 RMK AO2=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T05:56:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","54","59",,,,,"82",,"OVC:08 14","29.83","10.00","56","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 05:56:02 METAR KSQL 011356Z 30005KT 10SM OVC014 15/12 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T06:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","54","59",,,,,"82",,"BKN:07 12","29.84","10.00","56","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 06:58:02 METAR KSQL 011458Z VRB03KT 10SM BKN012 15/12 A2985 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T07:57:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","55","63",,,,,"77",,"SCT:04 16","29.84","10.00","58","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 07:57:02 METAR KSQL 011557Z VRB03KT 10SM SCT016 17/13 A2985 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T08:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","55","64",,,,,"73",,"FEW:02 16","29.84","10.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 08:58:02 METAR KSQL 011658Z 00000KT 10SM FEW016 18/13 A2985 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T09:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","54","66",,,,,"64",,"FEW:02 16","29.83","10.00","59","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 09:58:02 METAR KSQL 011758Z 31005KT 10SM FEW016 19/12 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T10:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","54","68",,,,,"60",,"*","29.83","10.00","60","270",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 10:47:02 METAR KSQL 011847Z 27008KT 10SM SKC 20/12 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T11:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","54","72",,,,,"53",,"*","29.83","10.00","62","260",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 11:58:02 METAR KSQL 011958Z 26009KT 10SM SKC 22/12 A2984 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T12:49:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","72",,,,,"53",,"*","29.82","10.00","62","260","17","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 12:49:02 METAR KSQL 012049Z 26010G15KT 10SM SKC 22/12 A2983 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T13:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","54","72",,,,,"53",,"*","29.81","10.00","62","260",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 13:47:02 METAR KSQL 012147Z 26011KT 10SM SKC 22/12 A2982 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T14:58:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","54","72",,,,,"53",,"*","29.79","10.00","62","260","17","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07207/01/20 14:58:02 METAR KSQL 012258Z 26011G15KT 10SM SKC 22/12 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T15:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","54","72",,,,,"53",,"*","29.79","10.00","62","270",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 15:47:02 METAR KSQL 012347Z 27009KT 10SM SKC 22/12 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T16:54:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.79","54","70",,,,,"57",,"*","29.78","10.00","61","260",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 16:54:01 METAR KSQL 020054Z 26008KT 10SM SKC 21/12 A2979 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T17:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","54","68",,,,,"60",,"*","29.79","10.00","60","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 17:47:01 METAR KSQL 020147Z 27006KT 10SM SKC 20/12 A2980 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T18:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.81","54","66",,,,,"64",,"*","29.80","10.00","59","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06907/01/20 18:47:01 METAR KSQL 020247Z 25005KT 10SM SKC 19/12 A2981 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T19:47:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.82","52","63",,,,,"68",,"*","29.81","10.00","57","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07407/01/20 19:47:02 METAR KSQL 020347Z 24000KT 10SM SKC 17/11 A2982 RMK LAST","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T20:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","52","63",,,,,"68",,"CLR:00","29.82","10.00","57","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 20:15:02 METAR KSQL 020415Z 27004KT 10SM CLR 17/11 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T20:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","52","61",,,,,"72",,"CLR:00","29.82","10.00","56","300",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 20:35:02 METAR KSQL 020435Z 30005KT 10SM CLR 16/11 A2983 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T20:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","61",,,,,"72",,"CLR:00","29.83","10.00","56","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 20:55:02 METAR KSQL 020455Z 26005KT 10SM CLR 16/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T21:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"CLR:00","29.84","10.00","55","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 21:15:02 METAR KSQL 020515Z 28003KT 10SM CLR 15/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T21:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","59",,,,,"77",,"CLR:00","29.83","10.00","55","250",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 21:35:02 METAR KSQL 020535Z 25004KT 10SM CLR 15/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T21:40:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","59",,,,,"77",,"CLR:00","29.83","10.00","55","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 21:40:02 METAR KSQL 020540Z 26003KT 10SM CLR 15/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T21:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","59",,,,,"77",,"CLR:00","29.83","10.00","55","240",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 21:55:02 METAR KSQL 020555Z 24003KT 10SM CLR 15/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T22:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"CLR:00","29.84","10.00","55","250",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07307/01/20 22:15:02 METAR KSQL 020615Z 25003KT 10SM CLR 15/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T22:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","54","59",,,,,"82",,"FEW:02 16","29.84","10.00","56","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 22:35:02 METAR KSQL 020635Z 26003KT 10SM FEW016 15/12 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T22:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","59",,,,,"77",,"SCT:04 16","29.83","10.00","55","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 22:55:02 METAR KSQL 020655Z 26004KT 10SM SCT016 15/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T23:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","54","59",,,,,"82",,"BKN:07 16","29.84","10.00","56","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 23:15:02 METAR KSQL 020715Z 26005KT 10SM BKN016 15/12 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T23:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","57",,,,,"82",,"BKN:07 16","29.84","10.00","54","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 23:35:02 METAR KSQL 020735Z 27006KT 10SM BKN016 14/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-01T23:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","57",,,,,"82",,"OVC:08 16","29.84","10.00","54","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/01/20 23:55:02 METAR KSQL 020755Z 27004KT 10SM OVC016 14/11 A2985 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-02T00:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"OVC:08 16","29.83","10.00","54","260",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/02/20 00:15:02 METAR KSQL 020815Z 26004KT 10SM OVC016 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-02T00:35:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","52","57",,,,,"82",,"OVC:08 16","29.83","10.00","54","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/02/20 00:35:02 METAR KSQL 020835Z 28004KT 10SM OVC016 14/11 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-02T00:55:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","50","57",,,,,"77",,"OVC:08 16","29.83","10.00","53","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/02/20 00:55:02 METAR KSQL 020855Z 28004KT 10SM OVC016 14/10 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-02T01:15:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","50","57",,,,,"77",,"SCT:04 16","29.83","10.00","53","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/02/20 01:15:02 METAR KSQL 020915Z 31003KT 10SM SCT016 14/10 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72493893231","2020-07-02T01:20:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.84","50","57",,,,,"77",,"FEW:02 14","29.83","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07607/02/20 01:20:02 METAR KSQL 020920Z 00000KT 10SM FEW014 14/10 A2984 RMK AO2","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
